count,hour,minute,second,msec,x1,y1,z1,x2,y2,z2,x3,y3,z3,q1,q2,q3,pos1,pos2,pos3,vel1,vel2,vel3
1417,17,52,27,829,-0.15476,0.308236,1.41622,-0.391273,0.244398,1.45259,-0.591835,0.206777,1.413,88,-75.0552,-21.4155,88.0019,75.1019,17.6846,-0.0686646,0.169601,4.50371
1418,17,52,27,862,-0.15476,0.308236,1.41622,-0.391273,0.244398,1.45259,-0.591835,0.206777,1.413,88,-75.0653,-21.1135,88.0012,75.1046,17.8425,-0.0260925,-0.00274658,5.03998
1419,17,52,27,895,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0687,-20.67,88.0005,75.1053,18.0107,0,-0,5.34691
1420,17,52,27,930,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0683,-20.2878,88.0005,75.1067,18.1858,0,-0.00343323,4.61288
1421,17,52,27,961,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0664,-20.034,87.9998,75.1053,18.3128,-0.0274658,0.00343323,3.96057
1422,17,52,27,995,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0644,-19.9018,88.0005,75.106,18.4419,0,-0.00892639,3.64952
1423,17,52,28,23,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0629,-19.8554,88.0005,75.106,18.536,-0.0686646,-0.0315857,2.70676
1424,17,52,28,61,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0619,-19.857,88.0005,75.1053,18.6218,0,0.00137329,2.00089
1425,17,52,28,96,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0615,-19.8779,88.0005,75.1053,18.6891,-0.0260925,-0.0508118,1.78322
1426,17,52,28,128,-0.154762,0.308233,1.41622,-0.391275,0.244392,1.45259,-0.591835,0.206769,1.41299,88,-75.0614,-19.9012,87.9991,75.1053,18.7468,-0.0563049,-0.0693512,1.82648
1427,17,52,28,162,-0.154871,0.308097,1.41589,-0.391379,0.244041,1.45189,-0.59183,0.206372,1.4118,88,-75.058,-19.923,87.9991,75.1032,18.8072,0,-0.136642,1.96381
1428,17,52,28,195,-0.154871,0.308097,1.41589,-0.391379,0.244041,1.45189,-0.59183,0.206372,1.4118,88,-75.0472,-19.9461,88.0005,75.0977,18.8711,0,-0.159988,1.81343
1429,17,52,28,224,-0.154871,0.308097,1.41589,-0.391379,0.244041,1.45189,-0.59183,0.206372,1.4118,88,-75.0328,-19.9674,88.0005,75.0943,18.9212,0,-0.147629,1.65413
1430,17,52,28,263,-0.159501,0.304882,1.41806,-0.3965,0.237798,1.44687,-0.596054,0.188066,1.41483,88,-74.9732,-19.6883,87.9998,75.0874,18.9789,0,-0.186768,1.37398
1431,17,52,28,295,-0.159501,0.304882,1.41806,-0.3965,0.237798,1.44687,-0.596054,0.188066,1.41483,88,-74.8159,-18.7727,87.9998,75.0819,19.0201,0,-0.216293,1.27235
1432,17,52,28,328,-0.161037,0.305001,1.41869,-0.398703,0.236584,1.44754,-0.59857,0.183797,1.41687,88,-74.5961,-17.5146,87.9991,75.0744,19.0578,0,-0.299377,1.00594
1433,17,52,28,362,-0.161037,0.305001,1.41869,-0.398703,0.236584,1.44754,-0.59857,0.183797,1.41687,88,-74.3755,-16.3889,87.9984,75.0607,19.0833,0,-0.482712,0.583649
1434,17,52,28,393,-0.161037,0.305001,1.41869,-0.398703,0.236584,1.44754,-0.59857,0.183797,1.41687,88,-74.1969,-15.5887,87.9991,75.0401,19.0984,0,-0.828094,0.260239
1435,17,52,28,443,-0.162412,0.304084,1.41912,-0.400221,0.23474,1.44657,-0.600046,0.181739,1.41467,88,-74.07,-15.1397,87.9984,74.9858,19.1045,0,-1.44058,0.000686646
1436,17,52,28,461,-0.162412,0.304084,1.41912,-0.400221,0.23474,1.44657,-0.600046,0.181739,1.41467,88,-73.9708,-14.9589,87.9984,74.957,19.1045,0,-1.49963,-0.0652313
1437,17,52,28,495,-0.162322,0.304036,1.41936,-0.399971,0.234417,1.44734,-0.599772,0.180985,1.41612,88,-73.8914,-14.9339,87.9971,74.8986,19.0812,0,-1.72073,-2.18971
1438,17,52,28,529,-0.16135,0.302905,1.41746,-0.397097,0.230256,1.44761,-0.59498,0.170103,1.42055,88,-73.7803,-14.9256,87.9943,74.8368,18.9899,0,-2.01874,-4.02168
1439,17,52,28,548,-0.16135,0.302905,1.41746,-0.397097,0.230256,1.44761,-0.59498,0.170103,1.42055,88,-73.577,-14.8318,87.9943,74.7977,18.9082,-0.000686646,-1.97342,-5.36064
1440,17,52,28,579,-0.16135,0.302905,1.41746,-0.397097,0.230256,1.44761,-0.59498,0.170103,1.42055,88,-73.3382,-14.6829,87.9943,74.729,18.7207,0,-2.17735,-6.15234
1441,17,52,28,614,-0.162395,0.304302,1.41753,-0.397323,0.228417,1.44783,-0.595155,0.167502,1.42074,88,-73.0974,-14.5548,87.9964,74.6514,18.5305,0.0357056,-2.49664,-5.86945
1442,17,52,28,646,-0.16041,0.304611,1.41668,-0.39382,0.226287,1.44922,-0.590333,0.161992,1.42288,88,-72.7756,-14.4984,87.9971,74.5718,18.3362,-0.00617981,-2.74109,-6.37619
1443,17,52,28,680,-0.16041,0.304611,1.41668,-0.39382,0.226287,1.44922,-0.590333,0.161992,1.42288,88,-72.3717,-14.5336,87.9977,74.4749,18.1508,0.0652313,-3.08922,-5.56252
1444,17,52,28,711,-0.16041,0.304611,1.41668,-0.39382,0.226287,1.44922,-0.590333,0.161992,1.42288,88,-72.001,-14.6189,87.9971,74.3685,17.9709,0.0267792,-3.66531,-5.64629
1445,17,52,28,747,-0.161175,0.303398,1.41525,-0.393245,0.225274,1.44732,-0.587897,0.159183,1.42076,88,-71.7402,-14.7039,87.9977,74.2298,17.7766,0.0727844,-4.15009,-4.82506
1446,17,52,28,778,-0.161175,0.303398,1.41525,-0.393245,0.225274,1.44732,-0.587897,0.159183,1.42076,88,-71.5873,-14.7696,87.9977,74.0945,17.6248,0,-4.5607,-4.93423
1447,17,52,28,812,-0.160224,0.304255,1.4168,-0.391604,0.223215,1.44717,-0.585315,0.155243,1.41809,88,-71.4685,-14.8317,87.9971,73.94,17.4655,0,-5.02419,-4.71794
1448,17,52,28,858,-0.160224,0.304255,1.4168,-0.391604,0.223215,1.44717,-0.585315,0.155243,1.41809,88,-71.3002,-14.9158,87.9977,73.7004,17.2636,-0.00686646,-5.11002,-3.91251
1449,17,52,28,879,-0.160224,0.304255,1.4168,-0.391604,0.223215,1.44717,-0.585315,0.155243,1.41809,88,-71.1092,-15.0065,87.9984,73.5919,17.1833,0.0192261,-5.3215,-3.72025
1450,17,52,28,911,-0.16044,0.303112,1.41538,-0.392105,0.222128,1.448,-0.586643,0.155225,1.41876,88,-70.9641,-15.1119,87.9984,73.4271,17.0652,0,-5.14435,-3.63304
1451,17,52,28,948,-0.160678,0.302596,1.41585,-0.392129,0.222246,1.44728,-0.585863,0.155098,1.41664,88,-70.8922,-15.2779,87.9984,73.2335,16.9368,0.00274658,-5.25764,-3.11394
1452,17,52,28,979,-0.160678,0.302596,1.41585,-0.392129,0.222246,1.44728,-0.585863,0.155098,1.41664,88,-70.8887,-15.4803,87.9977,73.0728,16.8427,0,-5.17319,-2.60857
1453,17,52,29,12,-0.16063,0.301508,1.41374,-0.392367,0.222468,1.44562,-0.586415,0.155294,1.4177,88,-70.9429,-15.6091,87.9984,72.9053,16.7631,0.0480652,-4.87106,-2.25151
1454,17,52,29,46,-0.16063,0.301508,1.41374,-0.392367,0.222468,1.44562,-0.586415,0.155294,1.4177,88,-71.0486,-15.5853,87.9984,72.7357,16.6869,0,-4.60602,-2.00706
1455,17,52,29,76,-0.16063,0.301508,1.41374,-0.392367,0.222468,1.44562,-0.586415,0.155294,1.4177,88,-71.1682,-15.4611,87.9984,72.6045,16.6299,-0.00686646,-4.25583,-1.80794
1456,17,52,29,114,-0.161345,0.301364,1.41364,-0.393316,0.222273,1.44469,-0.587521,0.155418,1.41628,88,-71.2611,-15.3246,87.9991,72.4507,16.5605,0.0487518,-3.60832,-1.64246
1457,17,52,29,145,-0.161345,0.301364,1.41364,-0.393316,0.222273,1.44469,-0.587521,0.155418,1.41628,88,-71.3176,-15.2111,87.9998,72.3367,16.5076,0,-3.19359,-1.5992
1458,17,52,29,178,-0.16062,0.301996,1.41343,-0.392769,0.221992,1.44486,-0.587606,0.155468,1.41689,88,-71.3313,-15.1287,87.9998,72.2413,16.4541,0,-2.53441,-1.58958
1459,17,52,29,213,-0.16062,0.301996,1.41343,-0.392769,0.221992,1.44486,-0.587606,0.155468,1.41689,88,-71.299,-15.0724,87.9991,72.1561,16.4019,0,-2.31949,-1.53465
1460,17,52,29,244,-0.16062,0.301996,1.41343,-0.392769,0.221992,1.44486,-0.587606,0.155468,1.41689,88,-71.2439,-15.0376,87.9998,72.0882,16.3511,0,-1.94046,-1.5992
1461,17,52,29,293,-0.16062,0.301996,1.41343,-0.392769,0.221992,1.44486,-0.587606,0.155468,1.41689,88,-71.1944,-15.021,87.9998,71.9955,16.2653,0,-1.80862,-1.84021
1462,17,52,29,312,-0.16062,0.301996,1.41343,-0.392769,0.221992,1.44486,-0.587606,0.155468,1.41689,88,-71.1605,-15.0165,87.9991,71.9604,16.2302,0,-1.7942,-1.94321
1463,17,52,29,348,-0.159559,0.301404,1.41345,-0.391643,0.221782,1.44356,-0.586296,0.155224,1.41658,88,-71.1467,-14.9804,87.9998,71.8966,16.1561,0,-1.72211,-2.00089
1464,17,52,29,379,-0.159559,0.301404,1.41345,-0.391643,0.221782,1.44356,-0.586296,0.155224,1.41658,88,-71.1537,-14.8657,87.9991,71.8444,16.0963,0,-1.66649,-1.76605
1465,17,52,29,412,-0.159415,0.301765,1.41508,-0.391545,0.221839,1.44394,-0.586218,0.155589,1.4164,88,-71.1669,-14.7024,87.9991,71.7929,16.0414,0,-1.60263,-1.55663
1466,17,52,29,446,-0.159415,0.301765,1.41508,-0.391545,0.221839,1.44394,-0.586218,0.155589,1.4164,88,-71.1689,-14.5443,87.9991,71.7393,15.9858,0,-1.53671,-1.42342
1467,17,52,29,478,-0.159415,0.301765,1.41508,-0.391545,0.221839,1.44394,-0.586218,0.155589,1.4164,88,-71.1606,-14.4218,87.9984,71.6933,15.9364,0,-1.36093,-1.66237
1468,17,52,29,510,-0.159509,0.301916,1.41548,-0.392311,0.222913,1.44287,-0.587294,0.156213,1.41765,88,-71.1665,-14.2796,87.9984,71.6521,15.8842,0,-1.24489,-1.91299
1469,17,52,29,547,-0.159509,0.301916,1.41548,-0.392311,0.222913,1.44287,-0.587294,0.156213,1.41765,88,-71.2089,-14.0331,87.9984,71.6075,15.81,0,-1.12335,-2.2625
1470,17,52,29,578,-0.159509,0.301916,1.41548,-0.392311,0.222913,1.44287,-0.587294,0.156213,1.41765,88,-71.2711,-13.7428,87.9991,71.5725,15.7331,0,-1.02104,-2.39227
1471,17,52,29,612,-0.158902,0.302657,1.41565,-0.391623,0.223212,1.44425,-0.586691,0.156382,1.41863,88,-71.3184,-13.5387,87.9991,71.5409,15.6487,0,-0.927658,-2.59003
1472,17,52,29,646,-0.158902,0.302657,1.41565,-0.391623,0.223212,1.44425,-0.586691,0.156382,1.41863,88,-71.3344,-13.4773,87.9991,71.5121,15.5628,0,-0.706558,-2.5399
1473,17,52,29,678,-0.158902,0.302657,1.41565,-0.391623,0.223212,1.44425,-0.586691,0.156382,1.41863,88,-71.3269,-13.5173,87.9984,71.4915,15.4845,0,-0.554123,-2.49115
1474,17,52,29,728,-0.15972,0.302461,1.41465,-0.392056,0.222726,1.44422,-0.586813,0.15548,1.41837,88,-71.3062,-13.6084,87.9984,71.4695,15.3438,0,-0.4319,-3.19839
1475,17,52,29,735,-0.159333,0.302098,1.41495,-0.391116,0.222431,1.44467,-0.585313,0.155852,1.41652,88,-71.2727,-13.7832,87.9991,71.4661,15.3246,-0.0274658,-0.411301,-3.06656
1476,17,52,29,780,-0.159333,0.302098,1.41495,-0.391116,0.222431,1.44467,-0.585313,0.155852,1.41652,88,-71.234,-14.0605,87.9998,71.4503,15.192,0,-0.357742,-2.49733
1477,17,52,29,812,-0.159333,0.302098,1.41495,-0.391116,0.222431,1.44467,-0.585313,0.155852,1.41652,88,-71.202,-14.3528,87.9991,71.4372,15.1213,0,-0.405121,-2.03453
1478,17,52,29,845,-0.159822,0.3015,1.41451,-0.391255,0.221892,1.4439,-0.585339,0.155418,1.41714,88,-71.1803,-14.5427,87.9984,71.4242,15.0616,0.0514984,-0.411987,-1.63422
1479,17,52,29,879,-0.159822,0.3015,1.41451,-0.391255,0.221892,1.4439,-0.585339,0.155418,1.41714,88,-71.1665,-14.5798,87.9977,71.4084,15.0101,-0.0494385,-0.438766,-1.29913
1480,17,52,29,911,-0.159822,0.3015,1.41451,-0.391255,0.221892,1.4439,-0.585339,0.155418,1.41714,88,-71.1587,-14.5141,87.9977,71.3947,14.9744,0,-0.506744,-1.01143
1481,17,52,29,942,-0.159742,0.30149,1.4146,-0.391204,0.221921,1.44388,-0.585291,0.155502,1.417,88,-71.156,-14.4244,87.9984,71.3775,14.9448,0,-0.500565,-0.85556
1482,17,52,29,980,-0.159742,0.30149,1.4146,-0.391204,0.221921,1.44388,-0.585291,0.155502,1.417,88,-71.1575,-14.3503,87.9991,71.3589,14.9174,-0.00274658,-0.523224,-0.74501
1483,17,52,30,10,-0.159742,0.30149,1.4146,-0.391204,0.221921,1.44388,-0.585291,0.155502,1.417,88,-71.161,-14.3032,87.9991,71.3452,14.8947,-0.021286,-0.470352,-0.705185
1484,17,52,30,44,-0.15941,0.301769,1.41521,-0.391455,0.222147,1.44438,-0.585965,0.155563,1.41739,88,-71.1664,-14.2781,87.9977,71.3301,14.8714,0,-0.43808,-0.821228
1485,17,52,30,79,-0.15941,0.301769,1.41521,-0.391455,0.222147,1.44438,-0.585965,0.155563,1.41739,88,-71.1753,-14.2649,87.9984,71.3143,14.8418,0,-0.443573,-0.826035
1486,17,52,30,110,-0.15941,0.301769,1.41521,-0.391455,0.222147,1.44438,-0.585965,0.155563,1.41739,88,-71.1853,-14.2582,87.9984,71.3006,14.8158,0,-0.370102,-0.833588
1487,17,52,30,158,-0.159272,0.302179,1.41552,-0.391883,0.222841,1.44483,-0.586568,0.155773,1.41735,88,-71.2002,-14.2657,87.9984,71.2848,14.7787,0.0700378,-0.294571,-0.738831
1488,17,52,30,181,-0.159272,0.302179,1.41552,-0.391883,0.222841,1.44483,-0.586568,0.155773,1.41735,88,-71.2272,-14.2966,87.9998,71.2793,14.7615,0,-0.256805,-0.822601
1489,17,52,30,196,-0.159272,0.302179,1.41552,-0.391883,0.222841,1.44483,-0.586568,0.155773,1.41735,88,-71.2591,-14.3384,87.9991,71.2752,14.7505,0,-0.236206,-0.770416
1490,17,52,30,230,-0.159746,0.30223,1.41489,-0.392422,0.22261,1.44303,-0.587454,0.155957,1.41694,88,-71.2799,-14.3288,87.9991,71.2683,14.7292,0,-0.165482,-0.668106
1491,17,52,30,262,-0.159746,0.30223,1.41489,-0.392422,0.22261,1.44303,-0.587454,0.155957,1.41694,88,-71.2813,-14.2111,87.9991,71.2635,14.7079,0,-0.118103,-0.689392
1492,17,52,30,296,-0.158278,0.30377,1.41495,-0.39088,0.222366,1.44324,-0.585801,0.154918,1.41493,88,-71.2432,-14.0778,87.9998,71.2614,14.6887,0,-0.0219727,-0.672913
1493,17,52,30,328,-0.158278,0.30377,1.41495,-0.39088,0.222366,1.44324,-0.585801,0.154918,1.41493,88,-71.1458,-14.0576,87.9991,71.2594,14.6688,0,-0,-0.658493
1494,17,52,30,361,-0.158278,0.30377,1.41495,-0.39088,0.222366,1.44324,-0.585801,0.154918,1.41493,88,-71.0237,-14.1315,87.9991,71.2608,14.6468,0,-0,-0.715485
1495,17,52,30,394,-0.158275,0.303767,1.41495,-0.390879,0.222361,1.44321,-0.585796,0.154917,1.41487,88,-70.9242,-14.2245,87.9991,71.2594,14.6214,0.0528717,-0.0775909,-0.88028
1496,17,52,30,430,-0.158275,0.303767,1.41495,-0.390879,0.222361,1.44321,-0.585796,0.154917,1.41487,88,-70.8609,-14.301,87.9991,71.2532,14.5926,0,-0.33371,-0.758057
1497,17,52,30,461,-0.158275,0.303767,1.41495,-0.390879,0.222361,1.44321,-0.585796,0.154917,1.41487,88,-70.8295,-14.3502,87.9998,71.2395,14.5692,0,-0.539703,-0.656433
1498,17,52,30,495,-0.158279,0.303763,1.41495,-0.390883,0.222356,1.4432,-0.585797,0.154912,1.41485,88,-70.8198,-14.375,87.9998,71.2175,14.548,0,-0.793076,-0.504684
1499,17,52,30,527,-0.158279,0.303763,1.41495,-0.390883,0.222356,1.4432,-0.585797,0.154912,1.41485,88,-70.8216,-14.3831,87.9998,71.1928,14.5342,0,-0.764236,-0.398941
1500,17,52,30,575,-0.158279,0.303763,1.41495,-0.390883,0.222356,1.4432,-0.585797,0.154912,1.41485,88,-70.8277,-14.3822,87.9984,71.153,14.5191,0,-0.87822,-0.268478
1501,17,52,30,596,-0.158279,0.303763,1.41495,-0.390883,0.222356,1.4432,-0.585797,0.154912,1.41485,88,-70.8339,-14.3779,87.9991,71.1358,14.5143,0.00411987,-0.790329,-0.242386
1502,17,52,30,629,-0.158279,0.303763,1.41495,-0.390883,0.222356,1.4432,-0.585797,0.154912,1.41485,88,-70.8384,-14.3732,87.9984,71.1111,14.5068,0,-0.727844,-0.209427
1503,17,52,30,661,-0.158999,0.303498,1.41466,-0.391373,0.222378,1.4443,-0.585931,0.153116,1.41895,88,-70.845,-14.3362,87.9984,71.0877,14.5006,0,-0.716858,-0.191574
1504,17,52,30,695,-0.159251,0.302832,1.41555,-0.391708,0.221573,1.44362,-0.586336,0.153093,1.41712,88,-70.856,-14.2253,87.9998,71.0658,14.493,0,-0.639267,-0.210114
1505,17,52,30,730,-0.159251,0.302832,1.41555,-0.391708,0.221573,1.44362,-0.586336,0.153093,1.41712,88,-70.8644,-14.0735,87.9991,71.0458,14.4862,-0.000686646,-0.526657,-0.287704
1506,17,52,30,762,-0.159251,0.302832,1.41555,-0.391708,0.221573,1.44362,-0.586336,0.153093,1.41712,88,-70.867,-13.9423,87.9998,71.0307,14.4772,0,-0.449753,-0.328903
1507,17,52,30,791,-0.159251,0.302832,1.41555,-0.391708,0.221573,1.44362,-0.586336,0.153093,1.41712,88,-70.8664,-13.855,87.9991,71.0184,14.4649,0,-0.434647,-0.442886
1508,17,52,30,830,-0.158804,0.302441,1.41531,-0.390978,0.22203,1.44215,-0.58505,0.153471,1.41626,88,-70.875,-13.7817,87.9998,71.0026,14.4436,0,-0.358429,-0.699692
1509,17,52,30,862,-0.158804,0.302441,1.41531,-0.390978,0.22203,1.44215,-0.58505,0.153471,1.41626,88,-70.9058,-13.6784,87.9998,70.9916,14.4189,0,-0.340576,-0.841827
1510,17,52,30,897,-0.159639,0.302216,1.41496,-0.392166,0.22196,1.43982,-0.586232,0.15403,1.41181,88,-70.9507,-13.5713,87.9991,70.9813,14.3887,0.0617981,-0.268478,-0.907745
1511,17,52,30,927,-0.159639,0.302216,1.41496,-0.392166,0.22196,1.43982,-0.586232,0.15403,1.41181,88,-70.9953,-13.5084,87.9984,70.9737,14.3598,0,-0.210114,-0.959244
1512,17,52,30,963,-0.161643,0.300855,1.41276,-0.3963,0.224094,1.43191,-0.592116,0.158484,1.40847,88,-71.0903,-13.3127,87.9991,70.9676,14.3227,0,-0.10437,-1.13846
1513,17,52,30,992,-0.161643,0.300855,1.41276,-0.3963,0.224094,1.43191,-0.592116,0.158484,1.40847,88,-71.2998,-12.762,87.9991,70.9641,14.2905,-0.000686646,-0.0528717,-1.13228
1514,17,52,31,28,-0.161072,0.299845,1.40983,-0.397347,0.227108,1.42847,-0.593848,0.167893,1.39414,88,-71.6268,-12.2321,87.9984,70.9634,14.2458,0,-0,-1.38977
1515,17,52,31,62,-0.161072,0.299845,1.40983,-0.397347,0.227108,1.42847,-0.593848,0.167893,1.39414,88,-72.0486,-12.244,87.9977,70.9634,14.1902,0,-0,-1.92673
1516,17,52,31,95,-0.161267,0.30092,1.40995,-0.39784,0.231186,1.427,-0.594944,0.180325,1.38676,88,-72.5087,-12.7693,87.9964,70.9655,14.1216,-0.0240326,0.236206,-2.42386
1517,17,52,31,130,-0.161267,0.30092,1.40995,-0.39784,0.231186,1.427,-0.594944,0.180325,1.38676,88,-72.9518,-13.5601,87.9971,70.984,14.0337,0.0466919,1.31561,-2.59895
1518,17,52,31,161,-0.161267,0.30092,1.40995,-0.39784,0.231186,1.427,-0.594944,0.180325,1.38676,88,-73.314,-14.3448,87.9984,71.0376,13.9568,0,2.44583,-2.20276
1519,17,52,31,208,-0.160135,0.30424,1.40989,-0.397645,0.237451,1.41946,-0.593838,0.190793,1.37175,88,-73.5916,-14.9451,87.9984,71.1935,13.8805,0,4.06425,-0.983276
1520,17,52,31,229,-0.160135,0.30424,1.40989,-0.397645,0.237451,1.41946,-0.593838,0.190793,1.37175,88,-73.8524,-15.3671,87.9977,71.2807,13.8634,0.0102997,4.44054,-0.53833
1521,17,52,31,263,-0.160135,0.30424,1.40989,-0.397645,0.237451,1.41946,-0.593838,0.190793,1.37175,88,-74.0824,-15.6315,87.9991,71.4434,13.8524,-0.00617981,5.04341,-0.0720978
1522,17,52,31,294,-0.160135,0.30424,1.40989,-0.397645,0.237451,1.41946,-0.593838,0.190793,1.37175,88,-74.2376,-15.7595,87.9984,71.5917,13.851,0,5.17868,-0
1523,17,52,31,329,-0.159416,0.304445,1.40768,-0.397266,0.238074,1.41105,-0.592045,0.193603,1.35585,88,-74.3271,-15.8472,87.9991,71.7757,13.8531,0,5.60097,0.10025
1524,17,52,31,363,-0.159416,0.304445,1.40768,-0.397266,0.238074,1.41105,-0.592045,0.193603,1.35585,88,-74.3794,-15.9954,88.0005,71.968,13.8737,0,5.54398,1.50101
1525,17,52,31,395,-0.159713,0.301842,1.40706,-0.399793,0.245591,1.38909,-0.593976,0.202875,1.3297,88,-74.5737,-15.9119,88.0012,72.1431,13.9327,0,5.31258,2.45613
1526,17,52,31,427,-0.159713,0.301842,1.40706,-0.399793,0.245591,1.38909,-0.593976,0.202875,1.3297,88,-75.1033,-15.2209,87.9991,72.3148,14.022,0.00961304,5.02762,3.03291
1527,17,52,31,464,-0.159054,0.303274,1.40751,-0.398939,0.247697,1.3838,-0.591351,0.205783,1.318,87.8818,-75.8043,-14.2327,87.9991,72.5084,14.1277,-0.000686646,5.35927,2.66899
1528,17,52,31,494,-0.159054,0.303274,1.40751,-0.398939,0.247697,1.3838,-0.591351,0.205783,1.318,86.3087,-76.4095,-13.4571,87.9984,72.6732,14.1985,-0.177155,5.68405,1.95969
1529,17,52,31,529,-0.158099,0.303906,1.40801,-0.397972,0.252578,1.37688,-0.586885,0.21558,1.29933,85.0141,-76.8909,-13.1305,87.9675,72.8854,14.2534,-4.50508,6.45172,1.13846
1530,17,52,31,564,-0.158099,0.303906,1.40801,-0.397972,0.252578,1.37688,-0.586885,0.21558,1.29933,83.9476,-77.3265,-13.3126,87.8185,73.1209,14.2781,-7.1315,7.33475,0.44426
1531,17,52,31,595,-0.158099,0.303906,1.40801,-0.397972,0.252578,1.37688,-0.586885,0.21558,1.29933,83.1451,-77.6932,-13.7731,87.5617,73.3585,14.2857,-9.28139,8.02895,0.11673
1532,17,52,31,640,-0.157117,0.305204,1.40739,-0.396053,0.256797,1.36957,-0.583379,0.219186,1.28976,82.5602,-77.9775,-14.1644,87.0797,73.7444,14.2905,-9.68033,8.53363,0.000686646
1533,17,52,31,663,-0.157117,0.305204,1.40739,-0.396053,0.256797,1.36957,-0.583379,0.219186,1.28976,82.0072,-78.2408,-14.3018,86.838,73.9318,14.2918,-9.51416,8.76915,-0
1534,17,52,31,694,-0.157117,0.305204,1.40739,-0.396053,0.256797,1.36957,-0.583379,0.219186,1.28976,81.5087,-78.4691,-14.2375,86.5489,74.2065,14.2912,-9.73801,8.87146,-0.011673
1535,17,52,31,730,-0.156342,0.310481,1.41175,-0.391646,0.263681,1.35617,-0.580396,0.224319,1.28171,80.8775,-78.6458,-13.7185,86.1898,74.5299,14.2863,-10.7893,8.96553,-0.286331
1536,17,52,31,748,-0.156342,0.310481,1.41175,-0.391646,0.263681,1.35617,-0.580396,0.224319,1.28171,79.7823,-78.8021,-12.3745,85.9934,74.6974,14.2836,-10.9808,8.80348,-0.216293
1537,17,52,31,795,-0.159011,0.307454,1.41055,-0.392899,0.265757,1.34731,-0.579272,0.230873,1.26591,78.3772,-79.0125,-10.6807,85.4276,75.119,14.2754,-13.6244,8.69911,-0.119476
1538,17,52,31,841,-0.159011,0.307454,1.41055,-0.392899,0.265757,1.34731,-0.579272,0.230873,1.26591,76.9748,-79.349,-9.33323,84.743,75.52,14.2719,-15.4626,8.68469,-0.33577
1539,17,52,31,847,-0.161967,0.305111,1.40743,-0.396666,0.267536,1.34183,-0.574073,0.240847,1.23867,75.7951,-79.7945,-8.92329,84.6483,75.5715,14.2692,-14.8734,8.48007,-0.541763
1540,17,52,31,880,-0.161967,0.305111,1.40743,-0.396666,0.267536,1.34183,-0.574073,0.240847,1.23867,74.9603,-80.2995,-9.83947,84.0722,75.853,14.2259,-19.0812,8.3036,-2.5502
1541,17,52,31,913,-0.163242,0.305379,1.40638,-0.397008,0.269901,1.33743,-0.570167,0.246446,1.227,74.4055,-80.7928,-11.5764,83.4693,76.1126,14.1222,-19.016,8.62015,-4.41513
1542,17,52,31,946,-0.163242,0.305379,1.40638,-0.397008,0.269901,1.33743,-0.570167,0.246446,1.227,74.0055,-81.2134,-13.3963,82.7923,76.4085,13.9533,-19.2453,8.76572,-5.65384
1543,17,52,31,978,-0.164728,0.305622,1.40806,-0.396874,0.273005,1.33222,-0.565064,0.252107,1.21373,73.6102,-81.5686,-14.9326,82.1873,76.6935,13.7851,-17.8095,9.68925,-4.57169
1544,17,52,32,13,-0.164728,0.305622,1.40806,-0.396874,0.273005,1.33222,-0.565064,0.252107,1.21373,73.0997,-81.8921,-16.0714,81.5687,77.0354,13.6533,-17.6797,10.126,-2.62573
1545,17,52,32,44,-0.167774,0.304026,1.40863,-0.39598,0.273703,1.32303,-0.565133,0.251163,1.20738,72.401,-82.1955,-16.5817,81.0255,77.3575,13.588,-17.7621,9.93164,-1.18515
1546,17,52,32,79,-0.167774,0.304026,1.40863,-0.39598,0.273703,1.32303,-0.565133,0.251163,1.20738,71.4799,-82.4783,-16.2467,80.4488,77.7159,13.5667,-18.3726,10.0168,-0.163422
1547,17,52,32,111,-0.167774,0.304026,1.40863,-0.39598,0.273703,1.32303,-0.565133,0.251163,1.20738,70.5492,-82.711,-15.4291,79.8541,78.04,13.564,-19.1402,9.91447,-0
1548,17,52,32,146,-0.169669,0.304408,1.40744,-0.396603,0.273558,1.31793,-0.562764,0.251115,1.19759,69.8004,-82.8525,-14.6727,79.1647,78.3765,13.5654,-19.5234,9.90074,0.0940704
1549,17,52,32,183,-0.169669,0.304408,1.40744,-0.396603,0.273558,1.31793,-0.562764,0.251115,1.19759,69.1984,-82.9026,-14.2251,78.3737,78.7466,13.588,-19.5234,9.76204,1.16936
1550,17,52,32,211,-0.169669,0.304408,1.40744,-0.396603,0.273558,1.31793,-0.562764,0.251115,1.19759,68.7543,-82.8936,-14.0654,77.8251,79.0164,13.6265,-18.5923,9.47433,1.41792
